         6205180 function calls (6143189 primitive calls) in 2618.830 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:42(CGSteihaugSubproblem)
        1    0.000    0.000    0.000    0.000 _tukeylambda_stats.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _type_aliases.py:1(<module>)
        6    0.000    0.000    0.000    0.000 _type_aliases.py:112(<genexpr>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:114(_add_aliases)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:153(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:186(_set_up_aliases)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:231(_add_array_type)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:239(_set_array_types)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:35(TypeNADict)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:62(<setcomp>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:65(_bits_of)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:67(<genexpr>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:78(bitname)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_types)
        1    0.000    0.000    0.000    0.000 _types.py:1(<module>)
        2    0.000    0.000    0.004    0.002 _typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _typing.py:173(BaseBuffer)
        1    0.000    0.000    0.000    0.000 _typing.py:197(ReadBuffer)
        1    0.000    0.000    0.000    0.000 _typing.py:203(WriteBuffer)
        1    0.000    0.000    0.000    0.000 _typing.py:213(ReadPickleBuffer)
        1    0.000    0.000    0.000    0.000 _typing.py:218(WriteExcelBuffer)
        1    0.000    0.000    0.000    0.000 _typing.py:223(ReadCsvBuffer)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:1(<module>)
      420    0.001    0.000    0.001    0.000 _ufunc_config.py:132(geterr)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:29(<dictcomp>)
      420    0.001    0.000    0.003    0.000 _ufunc_config.py:32(seterr)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:362(_unspecified)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:369(errstate)
       10    0.000    0.000    0.000    0.000 _ufunc_config.py:429(__init__)
      210    0.001    0.000    0.002    0.000 _ufunc_config.py:433(__enter__)
      210    0.000    0.000    0.001    0.000 _ufunc_config.py:438(__exit__)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:444(_setdef)
        1    0.000    0.000    0.000    0.000 _unicode.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _unicode.py:10(__eq__)
        3    0.000    0.000    0.000    0.000 _unicode.py:13(__hash__)
        1    0.000    0.000    0.000    0.000 _unicode.py:30(Unicode)
        1    0.000    0.000    0.000    0.000 _unicode.py:9(_UnicodeMeta)
        1    0.000    0.000    0.000    0.000 _union_type.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _union_type.py:1(_UnionType)
       11    0.000    0.000    0.000    0.000 _union_type.py:2(__instancecheck__)
        1    0.000    0.000    0.000    0.000 _union_type.py:6(UnionType)
        2    0.000    0.000    0.002    0.001 _unsupervised.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _unsupervised.py:8(NearestNeighbors)
        3    0.000    0.000    0.002    0.001 _util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _util.py:14(deferred_error)
        1    0.000    0.000    0.000    0.000 _util.py:174(DeprecatedImport)
        2    0.000    0.000    0.000    0.000 _util.py:192(__init__)
      137    0.000    0.000    0.000    0.000 _util.py:210(check_random_state)
        4    0.000    0.000    0.000    0.000 _util.py:32(register_writer)
      379    0.003    0.000    0.022    0.000 _util.py:349(getfullargspec_no_self)
      379    0.001    0.000    0.001    0.000 _util.py:371(<listcomp>)
      379    0.000    0.000    0.000    0.000 _util.py:376(<listcomp>)
      379    0.000    0.000    0.000    0.000 _util.py:381(<listcomp>)
      407    0.000    0.000    0.001    0.000 _util.py:386(<genexpr>)
      379    0.000    0.000    0.000    0.000 _util.py:391(<listcomp>)
      379    0.000    0.000    0.000    0.000 _util.py:395(<dictcomp>)
      379    0.000    0.000    0.000    0.000 _util.py:398(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _util.py:404(MapWrapper)
        2    0.000    0.000    0.001    0.000 _validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _validators.py:1(<module>)
       29    0.000    0.000    0.000    0.000 _validators.py:218(validate_bool_kwarg)
        1    0.000    0.000    0.000    0.000 _validators.py:354(validate_fillna_kwargs)
        1    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _version.py:14(NumpyVersion)
        2    0.000    0.000    0.000    0.000 _version.py:2(<module>)
        3    0.000    0.000    0.000    0.000 _version.py:20(get_versions)
        1    0.000    0.000    0.000    0.000 _version.py:4(<module>)
        3    0.000    0.000    0.000    0.000 _version.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _voting.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _voting.py:141(VotingClassifier)
        1    0.000    0.000    0.000    0.000 _voting.py:386(VotingRegressor)
        1    0.000    0.000    0.000    0.000 _voting.py:39(_BaseVoting)
        1    0.000    0.000    0.000    0.000 _warnings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:106(remove)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
        6    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:58(__iter__)
        5    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
        1    0.000    0.000    0.000    0.000 _weight_boosting.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _weight_boosting.py:285(AdaBoostClassifier)
        1    0.000    0.000    0.000    0.000 _weight_boosting.py:52(BaseWeightBoosting)
        1    0.000    0.000    0.000    0.000 _weight_boosting.py:871(AdaBoostRegressor)
        1    0.000    0.000    0.000    0.000 _wilcoxon_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _xlrd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _xlrd.py:11(XlrdReader)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:15(_XlsxStyler)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:167(XlsxWriter)
        1    0.000    0.000    0.000    0.000 _xlwt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _xlwt.py:21(XlwtWriter)
        1    0.000    0.000    0.000    0.000 abc.py:1(<module>)
 2360/928    0.001    0.000    0.003    0.000 abc.py:100(__subclasscheck__)
      250    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
      361    0.001    0.000    0.009    0.000 abc.py:84(__new__)
       33    0.000    0.000    0.001    0.000 abc.py:89(register)
     2451    0.001    0.000    0.005    0.000 abc.py:96(__instancecheck__)
        3    0.000    0.000    0.006    0.002 accessor.py:1(<module>)
        9    0.000    0.000    0.000    0.000 accessor.py:113(delegate_names)
       52    0.000    0.000    0.000    0.000 accessor.py:114(_forbid_nonstring_types)
        9    0.000    0.000    0.000    0.000 accessor.py:133(_map_and_wrap)
        9    0.000    0.000    0.000    0.000 accessor.py:141(add_delegate_accessors)
        1    0.000    0.000    0.002    0.002 accessor.py:143(StringMethods)
        1    0.000    0.000    0.000    0.000 accessor.py:15(DirNamesMixin)
        1    0.000    0.000    0.000    0.000 accessor.py:154(CachedAccessor)
        1    0.000    0.000    0.000    0.000 accessor.py:17(BaseAccessor)
        8    0.000    0.000    0.000    0.000 accessor.py:174(__init__)
        1    0.000    0.000    0.000    0.000 accessor.py:218(SparseFrameAccessor)
        1    0.000    0.000    0.000    0.000 accessor.py:28(SparseAccessor)
        1    0.000    0.000    0.000    0.000 accessor.py:44(PandasDelegate)
        9    0.000    0.000    0.000    0.000 accessor.py:58(_add_delegate_accessors)
       52    0.000    0.000    0.000    0.000 accessor.py:64(forbid_nonstring_types)
       62    0.000    0.000    0.000    0.000 accessor.py:78(_create_delegator_property)
       26    0.000    0.000    0.000    0.000 accessor.py:92(_create_delegator_method)
        1    0.000    0.000    0.000    0.000 accessors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 accessors.py:142(DatetimeProperties)
        1    0.000    0.000    0.000    0.000 accessors.py:302(TimedeltaProperties)
        1    0.000    0.000    0.000    0.000 accessors.py:409(PeriodProperties)
        1    0.000    0.000    0.000    0.000 accessors.py:44(Properties)
        1    0.000    0.000    0.000    0.000 accessors.py:476(CombinedDatetimelikeProperties)
        1    0.000    0.000    0.000    0.000 actions.py:3(<module>)
        1    0.000    0.000    0.000    0.000 actions.py:7(OnlyOnce)
        1    0.000    0.000    0.001    0.001 adapters.py:3(<module>)
        1    0.000    0.000    0.000    0.000 adapters.py:55(BaseAdapter)
        1    0.000    0.000    0.000    0.000 adapters.py:84(HTTPAdapter)
        1    0.000    0.000    0.001    0.001 afm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 afm.py:358(AFM)
        1    0.000    0.000    0.004    0.004 algorithms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 algorithms.py:1123(SelectN)
        5    0.000    0.000    0.000    0.000 algorithms.py:115(_ensure_data)
        1    0.000    0.000    0.000    0.000 algorithms.py:1155(SelectNSeries)
        1    0.000    0.000    0.000    0.000 algorithms.py:1240(SelectNFrame)
       10    0.000    0.000    0.000    0.000 algorithms.py:1352(take)
        3    0.000    0.000    0.000    0.000 algorithms.py:193(_reconstruct_data)
        5    0.000    0.000    0.000    0.000 algorithms.py:237(_ensure_arraylike)
        1    0.000    0.000    0.000    0.000 algorithms.py:271(_get_hashtable_algo)
        2    0.000    0.000    0.000    0.000 algorithms.py:289(_get_values_for_rank)
        2    0.000    0.000    0.001    0.001 algorithms.py:299(_get_data_algo)
        3    0.000    0.000    0.001    0.000 algorithms.py:308(_check_object_for_strings)
        1    0.000    0.000    0.000    0.000 algorithms.py:336(unique)
        2    0.000    0.000    0.000    0.000 algorithms.py:448(isin)
        2    0.000    0.000    0.005    0.003 algorithms.py:524(factorize_array)
        2    0.000    0.000    0.006    0.003 algorithms.py:568(factorize)
        1    0.000    0.000    0.000    0.000 align.py:1(<module>)
        1    0.000    0.000    0.000    0.000 align.py:65(_filter_special_cases)
        1    0.000    0.000    0.000    0.000 animation.py:101(__init__)
        8    0.000    0.000    0.000    0.000 animation.py:104(register)
        8    0.000    0.000    0.000    0.000 animation.py:114(wrapper)
        1    0.000    0.000    0.000    0.000 animation.py:1430(TimedAnimation)
        1    0.000    0.000    0.000    0.000 animation.py:1488(ArtistAnimation)
        1    0.000    0.000    0.000    0.000 animation.py:1564(FuncAnimation)
        1    0.000    0.000    0.000    0.000 animation.py:157(AbstractMovieWriter)
        1    0.000    0.000    0.010    0.010 animation.py:19(<module>)
        1    0.000    0.000    0.000    0.000 animation.py:241(MovieWriter)
        1    0.000    0.000    0.000    0.000 animation.py:400(FileMovieWriter)
        1    0.000    0.000    0.000    0.000 animation.py:521(PillowWriter)
        1    0.000    0.000    0.000    0.000 animation.py:547(FFMpegBase)
        1    0.000    0.000    0.000    0.000 animation.py:599(FFMpegWriter)
        1    0.000    0.000    0.000    0.000 animation.py:623(FFMpegFileWriter)
        1    0.000    0.000    0.000    0.000 animation.py:656(AVConvBase)
        1    0.000    0.000    0.000    0.000 animation.py:673(AVConvWriter)
        1    0.000    0.000    0.000    0.000 animation.py:684(AVConvFileWriter)
        1    0.000    0.000    0.000    0.000 animation.py:695(ImageMagickBase)
        1    0.000    0.000    0.000    0.000 animation.py:734(ImageMagickWriter)
        1    0.000    0.000    0.000    0.000 animation.py:752(ImageMagickFileWriter)
        1    0.000    0.000    0.000    0.000 animation.py:793(HTMLWriter)
        1    0.000    0.000    0.000    0.000 animation.py:911(Animation)
        1    0.000    0.000    0.000    0.000 animation.py:98(MovieWriterRegistry)
        1    0.000    0.000    0.000    0.000 anserini.py:1(<module>)
        1    0.000    0.000    0.000    0.000 anserini.py:43(AnseriniBatchRetrieve)
        1    0.000    0.000    0.002    0.002 antique.py:1(<module>)
        1    0.000    0.000    0.002    0.002 antique.py:32(_init)
        1    0.000    0.000    0.002    0.002 aol_ia.py:1(<module>)
        3    0.000    0.000    0.000    0.000 aol_ia.py:171(file_ref)
        1    0.000    0.000    0.001    0.001 aol_ia.py:176(_init)
        1    0.000    0.000    0.000    0.000 aol_ia.py:26(LogItem)
        1    0.000    0.000    0.000    0.000 aol_ia.py:32(AolQlog)
        1    0.000    0.000    0.000    0.000 aol_ia.py:40(AolIaDoc)
        1    0.000    0.000    0.000    0.000 aol_ia.py:48(AolQlogs)
        1    0.000    0.000    0.000    0.000 aol_ia.py:49(__init__)
        1    0.000    0.000    0.000    0.000 aol_ia.py:69(_ManagedDlc)
        3    0.000    0.000    0.000    0.000 aol_ia.py:70(__init__)
        1    0.000    0.000    0.000    0.000 aol_ia.py:86(AolManager)
        1    0.000    0.000    0.000    0.000 aol_ia.py:87(__init__)
        1    0.000    0.000    0.000    0.000 ap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ap.py:5(_AP)
        6    0.000    0.000    0.044    0.007 api.py:1(<module>)
        1    0.000    0.000    0.000    0.000 api.py:23(FFI)
        4    0.000    0.000    0.130    0.033 api.py:3(<module>)
        4    0.000    0.000    0.000    0.000 api.py:322(default_index)
        1    0.000    0.000    0.000    0.000 appdirs.py:407(AppDirs)
        1    0.000    0.000    0.000    0.000 appdirs.py:6(<module>)
        2    0.000    0.000    0.016    0.008 apply.py:1(<module>)
        1    0.000    0.000    0.000    0.000 apply.py:1045(SeriesApply)
        1    0.000    0.000    0.000    0.000 apply.py:105(Apply)
        1    0.000    0.000    0.000    0.000 apply.py:1153(GroupByApply)
        1    0.000    0.000    0.000    0.000 apply.py:1179(ResamplerWindowApply)
        1    0.000    0.000    0.000    0.000 apply.py:150(_apply)
        1    0.000    0.000    0.000    0.000 apply.py:152(__init__)
        6    0.000    0.000    0.000    0.000 apply.py:6(_bind)
        1    0.000    0.000    0.000    0.000 apply.py:634(NDFrameApply)
        1    0.000    0.000    0.000    0.000 apply.py:649(FrameApply)
        1    0.000    0.000    0.000    0.000 apply.py:909(FrameRowApply)
        1    0.000    0.000    0.000    0.000 apply.py:969(FrameColumnApply)
        1    0.000    0.000    0.000    0.000 aquaint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 aquaint.py:23(_init)
